SRID,IncidentGlobalID,SRCreatedDate,InsCreatedDate,WOCreatedDate,SRCategory,BoroughCode,RiskRating
23760416,45641EB9-2063-4A57-A666-70C40AD807E0,2022-06-12 18:40:08,,,Illegal Tree Damage,Brooklyn,
23643556,7EB51418-C5E8-4B78-AF67-6C548B297E72,2022-05-24 15:11:00,2022-06-01 15:58:42,,Remove Tree,Queens,6.0
23643556,7EB51418-C5E8-4B78-AF67-6C548B297E72,2022-05-24 15:11:00,2022-06-01 15:58:42,,Remove Tree,Queens,6.0
23789725,32983E65-59AB-4365-A259-5C16DC5B669D,2022-06-20 13:27:00,2022-06-23 12:32:44,2022-06-23 12:33:59,Hazard,Staten Island,8.0
23751555,E4CDDAE2-D856-484F-AC38-B99D5E1EABA2,2022-06-09 18:12:03,,,Prune,Queens,
23676960,418713D8-6A6D-4146-9936-026D7AACE90D,2022-05-28 15:58:37,,,Remove Tree,Queens,
23602916,E90EDF57-A9FC-41E1-A618-BB45A66F6B41,2022-05-19 13:50:34,,,Remove Tree,Staten Island,
23856591,9F115C4F-7DF8-4541-AFC9-ABC3EF58FC8C,2022-06-26 19:14:00,2022-06-27 14:47:25,2022-06-27 15:04:00,Hazard,Manhattan,7.0
23856591,9F115C4F-7DF8-4541-AFC9-ABC3EF58FC8C,2022-06-26 19:14:00,2022-06-27 15:06:00,2022-06-27 15:07:00,Hazard,Manhattan,7.0
23856591,9F115C4F-7DF8-4541-AFC9-ABC3EF58FC8C,2022-06-26 19:14:00,2022-06-27 14:56:59,2022-06-27 14:57:00,Hazard,Manhattan,7.0
23494288,6B0AFB66-5C14-4ECD-8B8D-9DD2757E6011,2022-05-02 14:05:02,2020-03-30 12:52:41,2020-03-30 12:53:08,Prune,Bronx,6.0
23672768,95011FFF-8CD7-48D5-B035-51A9706759FB,2022-05-27 22:46:56,,,Prune,Bronx,
23875523,D6225B64-9FA9-4543-9BB4-31443E279AFB,2022-06-28 19:49:20,,,Hazard,Staten Island,
23765789,BE873CC4-F636-45D0-9305-E8607021AF63,2022-06-13 14:35:39,,,Remove Tree,Staten Island,
23758942,E3574B23-676C-4052-9B0E-C87A5C957E12,2022-06-09 21:05:00,2022-06-15 18:47:08,,Remove Tree,Staten Island,5.0
23748054,73C5DC44-CD4A-482A-8655-BE6627000D39,2022-06-08 14:51:00,,,Remove Tree,Queens,
23739460,C2680786-CA02-4CCF-8C8B-6BA782D98E84,2022-06-06 21:35:00,2022-06-22 15:42:58,2022-06-22 15:43:14,Hazard,Queens,7.0
23804304,BC486EA9-3C21-4F10-94AE-D3AB39FD4DAA,2022-06-22 00:31:00,2022-06-22 13:05:00,,Prune,Queens,7.0
23690035,D58EE086-6DEB-4233-B792-C46CA9527ABC,2022-05-30 01:57:13,2022-06-24 16:01:36,,Remove Tree,Bronx,3.0
23747874,D861E41A-2E7F-4871-B467-26027B45C705,2022-06-07 20:40:00,2022-06-09 19:29:00,,Hazard,Queens,6.0
23667038,62D57C58-B02E-48C8-B822-6ECCC5BA3B36,2022-05-27 12:15:00,2022-06-13 15:54:00,,Hazard,Queens,
23756888,6632AD90-875D-40DA-86DD-12B26EA00B3A,2022-06-09 15:05:00,2022-06-13 15:39:40,2022-06-13 16:00:00,Illegal Tree Damage,Brooklyn,6.0
23868455,05837900-9829-4713-9DAD-D89F556DB23B,2022-06-28 02:26:00,2022-03-13 15:35:18,2022-03-13 15:35:37,Remove Tree,Queens,8.0
23868455,05837900-9829-4713-9DAD-D89F556DB23B,2022-06-28 02:26:00,2022-03-13 15:35:18,2022-03-13 15:35:37,Remove Tree,Queens,8.0
23643192,782B767A-FBC3-495B-8B9D-C55950DBAACF,2022-05-24 17:20:00,2022-06-10 15:55:00,,Illegal Tree Damage,Brooklyn,7.0
23837798,530B481D-718A-4903-BA1C-860E75381CDC,2022-06-24 13:15:00,2022-06-25 15:00:00,,Hazard,Queens,8.0
23724451,102CAAF7-A74B-45D9-AADC-1C1EFF9864F4,2022-06-02 18:20:09,,,Hazard,Brooklyn,
23765662,2D11B023-C5CF-4E12-8E16-3C4BA9D504A9,2022-06-12 16:02:00,2022-06-22 14:41:02,2022-06-22 14:41:39,Hazard,Queens,6.0
23765662,2D11B023-C5CF-4E12-8E16-3C4BA9D504A9,2022-06-12 16:02:00,2022-06-22 14:41:02,2022-06-22 14:41:39,Hazard,Queens,9.0
23765662,2D11B023-C5CF-4E12-8E16-3C4BA9D504A9,2022-06-12 16:02:00,2022-06-22 14:28:36,2022-06-22 14:29:21,Hazard,Queens,9.0
23765662,2D11B023-C5CF-4E12-8E16-3C4BA9D504A9,2022-06-12 16:02:00,2022-06-22 14:28:36,2022-06-22 14:29:21,Hazard,Queens,6.0
23718159,8156C514-E012-4BB6-9A0B-FAFFF49B614C,2022-06-02 10:32:00,2022-06-01 16:31:44,2022-06-01 16:36:07,Prune,Queens,8.0
23731292,39767BFE-5365-48DE-8A84-75CD33230784,2022-06-03 15:30:00,2022-06-15 13:24:00,2022-06-15 13:30:00,Remove Tree,Queens,9.0
23731292,39767BFE-5365-48DE-8A84-75CD33230784,2022-06-03 15:30:00,2022-06-15 13:24:00,2022-06-15 13:30:00,Remove Tree,Queens,9.0
23731292,39767BFE-5365-48DE-8A84-75CD33230784,2022-06-03 15:30:00,2022-06-15 13:24:00,2022-06-15 13:30:00,Remove Tree,Queens,8.0
23703244,D8851C7B-0D0D-4A9B-80DE-C1B26A439804,2022-05-31 19:30:07,2022-06-02 15:48:41,,Hazard,Bronx,6.0
23759074,A692D801-CAA8-4F3D-9336-B1266B5D95D1,2022-06-10 15:26:00,2022-06-24 14:13:13,2022-08-22 00:34:00,Hazard,Queens,7.0
23766530,4F26BD7E-F4BC-4654-BBE0-78E815C2DBE1,2022-06-12 13:22:00,2022-06-15 16:14:25,2022-06-15 16:14:51,Prune,Brooklyn,7.0
23867465,6234CC5F-FBB2-415D-98D4-908558BDD9DB,2022-06-27 21:20:32,,,Remove Tree,Queens,
23773814,100F78CB-6EE6-4416-B6C5-41B4E11310F9,2022-06-14 20:40:21,,,Hazard,Staten Island,
23785433,D4951D9C-5189-46A4-9545-121556590F1A,2022-06-17 18:43:48,,,Root/Sewer/Sidewalk,Queens,
23780640,5AE4E51A-00D6-4A38-93F2-C9E87B50EE20,2022-06-15 21:05:29,2022-06-24 17:52:18,,Hazard,Brooklyn,7.0
23739142,44B02A02-A360-40BD-A8A2-F6D72E30C828,2022-06-04 18:12:10,2022-06-10 16:25:41,,Hazard,Brooklyn,7.0
23620617,F0E859D3-7F31-411E-BE27-5B0A7C032F34,2022-05-21 15:35:16,,,Hazard,Queens,
23039025,905A4D6B-A20E-41FF-9AD3-5891C993D5F7,2022-02-16 04:28:08,2022-06-06 18:15:33,,Root/Sewer/Sidewalk,Queens,4.0
23627263,F7D5D5EA-9EA5-4EC4-8AE1-BCF2A13CA601,2022-05-22 12:05:00,2022-05-22 14:24:17,2022-05-22 14:25:18,Hazard,Staten Island,8.0
23739136,95418CA2-1FBB-466E-82A9-C0993F1CE4E7,2022-06-04 17:40:15,2022-06-17 12:57:08,,Prune,Bronx,5.0
23751238,094B5324-56D0-4B4D-A537-E5D2C6F413C4,2022-06-08 14:25:06,,,Hazard,Brooklyn,
23789901,EAD2287D-7FAC-4E7F-8016-EE12E8C50B54,2022-06-18 19:50:47,,,Hazard,Manhattan,
23551212,503A4458-78E9-4C80-856C-C80E1DEA2FBF,2022-05-11 13:57:00,2022-06-14 15:18:56,2022-06-14 15:19:26,Remove Tree,Staten Island,7.0
23751386,B1ABF2A3-87F2-40AC-817D-5DA2335872EC,2022-06-09 10:21:39,,,Hazard,Brooklyn,
23780718,A94A9CD5-1968-46C5-BA89-50CA6BCFBA8F,2022-06-16 13:05:28,,,Remove Tree,Brooklyn,
23759296,56969DE4-2583-4EFF-94BC-2BAE659D99F5,2022-06-11 21:30:03,2022-06-15 13:56:27,,Hazard,Bronx,7.0
23631039,464A9D7C-5D2D-4078-9601-9709B16B34AE,2022-05-22 22:42:40,2022-06-09 20:10:40,,Root/Sewer/Sidewalk,Brooklyn,4.0
23785363,F2347E61-9EDA-485C-8611-6BF185CBCC8D,2022-06-17 14:55:06,2022-06-21 15:25:52,2022-06-21 15:26:28,Prune,Bronx,3.0
23711267,ED5BE89B-E417-4543-9A5C-D2D12866B612,2022-06-01 20:46:21,,,Hazard,Staten Island,
23754409,342E6571-E3A9-4742-AD9F-E86958DE8794,2022-06-10 03:24:00,2022-06-23 16:35:00,,Illegal Tree Damage,Brooklyn,6.0
23789840,6538F1D5-8165-499C-BF3E-3839CDB852C1,2022-06-18 14:21:30,,,Hazard,Brooklyn,
23634629,00C0BD7B-D8A3-4238-82DA-DADDBCEFCA77,2022-05-23 15:21:00,2022-06-12 12:07:16,2022-06-12 12:07:00,Remove Tree,Queens,4.0
23723635,0CE22D29-BD6E-43E6-9A07-83146543F011,2022-06-02 19:25:00,2022-06-28 13:57:35,2022-06-28 13:58:09,Remove Tree,Staten Island,8.0
23839480,D680C5CE-5F07-4DAF-8846-E0275ADF7F09,2022-06-24 15:52:00,2022-06-24 16:40:52,2022-06-24 16:41:35,Hazard,Manhattan,9.0
23751253,369AC351-DE80-4616-90D2-0299CC61501E,2022-06-08 15:22:00,2022-06-09 12:45:54,2022-06-09 12:47:00,Prune,Staten Island,9.0
23504243,970347A9-6CF1-4C03-A373-13D3F686EEFF,2022-05-05 13:40:15,2022-06-07 15:55:57,,Remove Tree,Bronx,3.0
23765612,D1545B1E-C977-4D7C-8445-FA7E936103DD,2022-06-12 01:45:00,2022-06-14 14:42:52,2022-06-14 14:43:01,Hazard,Queens,8.0
23778167,67B77DDB-0A83-4A5E-984E-167863FE4FDC,2022-06-15 11:19:00,2022-06-23 15:51:01,,Prune,Brooklyn,3.0
23759098,CD768B59-AA82-4B1E-A4CE-85AD600F1B5A,2022-06-10 17:06:29,,,Hazard,Staten Island,
23789833,6FFBA557-746A-40C0-AEB4-8252707DF15C,2022-06-18 13:55:07,,,Hazard,Brooklyn,
23773879,1703CC3A-D5A3-4F2B-AC2E-F92E25C9B3BD,2022-06-15 03:35:24,,,Remove Tree,Brooklyn,
23738576,342129CB-3421-457C-B770-93939861C0FA,2022-06-06 14:50:00,2022-06-25 14:39:37,,Hazard,Queens,7.0
23762516,5EA14CB8-47C5-4BDE-86A4-D7AE3894DC0D,2022-06-10 17:13:49,,,Prune,Queens,
23747794,C0041A55-92B1-4825-8B21-D47149103E07,2022-06-07 17:50:00,2022-06-09 18:09:00,,Hazard,Queens,6.0
23747794,C0041A55-92B1-4825-8B21-D47149103E07,2022-06-07 17:50:00,2022-06-09 18:09:00,,Hazard,Queens,5.0
23651009,B1443929-9654-4FB5-A4B2-625904CD3BA8,2022-05-25 13:35:09,,,Remove Tree,Staten Island,
23827835,0170B1DB-BB00-4932-9496-4A9AAC3DB8D4,2022-06-23 12:51:07,,,Remove Tree,Queens,
23773735,4C99994B-91D8-46AB-963C-099924D8BCB8,2022-06-14 17:05:00,2022-06-15 14:07:01,2022-06-15 12:42:27,Prune,Queens,7.0
23808273,F1D82D6D-176B-4E2A-8ECC-0132933CF638,2022-06-21 23:01:26,2022-06-23 14:53:41,,Prune,Brooklyn,3.0
23732124,BB806BFE-A648-40B3-ADEF-1EE19C863C0F,2022-06-03 14:30:03,2022-06-06 14:07:18,2022-06-06 14:07:26,Remove Tree,Queens,8.0
23785318,941659F0-BB6B-4F67-A5D1-0157FC64A9DA,2022-06-17 13:11:26,,,Hazard,Queens,
23504419,3E6F728A-D63D-493B-A158-876D076DAA1F,2022-05-06 15:05:17,2022-06-09 15:25:55,,Root/Sewer/Sidewalk,Brooklyn,4.0
23881651,D7B5DAD9-7770-49D9-9E0D-BA51022C973A,2022-06-29 15:58:25,,,Remove Tree,Staten Island,
23591014,53D58FCD-0FA9-4E9B-9330-7FAA5DEC9F59,2022-05-17 15:06:00,2022-06-29 17:18:31,,Hazard,Queens,6.0
23751312,46833BED-CF00-4457-877E-2FC3E3C4ECBF,2022-06-08 18:50:00,2022-06-09 17:27:00,2022-06-09 17:31:00,Hazard,Queens,7.0
23605968,2FF8A628-61FC-4999-89A8-9ABB0228DEEB,2022-05-19 00:03:00,2022-05-20 14:50:35,2022-05-20 14:57:00,Hazard,Staten Island,11.0
23643590,039EEF0F-FAE4-4AC6-B53D-21B8AF8C64CA,2022-05-24 17:08:00,2022-01-05 16:49:32,,Prune,Brooklyn,4.0
23754135,C1B1921D-6351-43B3-AE16-3B6BA0D27E46,2022-06-09 03:24:46,2022-06-11 15:58:08,2022-06-11 15:58:00,Hazard,Brooklyn,6.0
23754135,C1B1921D-6351-43B3-AE16-3B6BA0D27E46,2022-06-09 03:24:46,2022-06-11 15:58:08,2022-06-11 15:58:00,Hazard,Brooklyn,4.0
23790172,66F17375-B283-4F3E-8120-82E326D1F4F5,2022-06-20 17:55:47,2022-06-21 12:51:50,,Hazard,Queens,7.0
23495095,FB02A4A7-43CF-41CE-B727-A3CF604CB70E,2022-05-24 18:43:00,2022-06-06 12:24:00,,Prune,Brooklyn,7.0
23760245,D934250A-3EE0-43BD-BB40-9A4B3BD59C43,2022-06-10 22:19:58,2022-06-13 16:23:22,,Remove Tree,Brooklyn,7.0
23723685,67225F5C-D8C1-4A6E-85DF-15D6365C8BFB,2022-06-02 22:31:00,2022-06-07 18:45:51,2022-06-07 18:48:31,Hazard,Bronx,
23796769,95C43970-80C9-4707-932F-103341B09819,2022-06-20 14:58:40,2022-06-29 15:42:07,2022-06-29 15:43:53,Prune,Queens,8.0
23796769,95C43970-80C9-4707-932F-103341B09819,2022-06-20 14:58:40,2022-06-29 14:58:24,2022-06-29 15:00:00,Prune,Queens,8.0
23796769,95C43970-80C9-4707-932F-103341B09819,2022-06-20 14:58:40,2022-06-29 14:58:24,2022-06-29 15:00:00,Prune,Queens,9.0
23796769,95C43970-80C9-4707-932F-103341B09819,2022-06-20 14:58:40,2022-06-29 14:38:16,2022-06-29 14:42:00,Prune,Queens,10.0
23796769,95C43970-80C9-4707-932F-103341B09819,2022-06-20 14:58:40,2022-06-29 15:24:01,2022-06-29 15:32:00,Prune,Queens,10.0
23796769,95C43970-80C9-4707-932F-103341B09819,2022-06-20 14:58:40,2022-06-29 15:24:01,2022-06-29 15:32:00,Prune,Queens,9.0
23504066,C654B43B-9FBF-46C5-B815-64687D932DBA,2022-05-04 01:04:00,2022-06-08 13:44:06,,Prune,Staten Island,6.0
23738274,798762FF-9ECB-48C1-88B5-114C2D26E0BB,2022-06-04 15:20:20,,,Hazard,Bronx,
23751226,799E988A-88A5-4E36-B29E-D57302A98D08,2022-06-08 14:10:10,2022-06-16 14:55:24,2022-06-16 14:56:01,Hazard,Bronx,8.0
23848852,2D5BFB7E-D03F-49F0-ACF0-2C3802CCD047,2022-06-25 17:14:41,2022-06-29 14:13:11,,Hazard,Bronx,6.0
23789776,97B0FE1B-22F5-4996-811A-1D73AE2E660C,2022-06-20 16:36:29,,,Remove Tree,Queens,
23789916,56922BEF-D213-4CBA-B8FF-AED56AD7D7DE,2022-06-18 20:37:00,2022-02-24 18:35:06,2022-02-24 18:35:56,Remove Tree,Staten Island,8.0
23746885,7C6BE107-66AC-4DD1-B9E4-3B727E464D56,2022-06-07 17:15:00,2022-06-20 13:38:24,2022-06-20 13:39:00,Remove Tree,Staten Island,10.0
23343595,91800251-AD53-4626-8211-B60EE6058C4A,2022-04-11 14:31:00,2022-04-12 12:06:58,2022-04-12 12:07:00,Remove Tree,Queens,9.0
23774016,21D7F799-CA64-4987-A60A-0A28A57CBD68,2022-06-15 19:55:13,,,Hazard,Queens,
23754072,3993DA01-5705-4DD9-A206-C8BBBFC7876D,2022-06-08 20:30:15,2022-06-27 13:14:52,2022-06-27 13:15:18,Remove Tree,Queens,6.0
23754072,3993DA01-5705-4DD9-A206-C8BBBFC7876D,2022-06-08 20:30:15,2022-06-27 13:14:52,2022-06-27 13:15:18,Remove Tree,Queens,6.0
23747964,BC27BA19-F8C0-4BE0-8AA2-0EBD560B433E,2022-06-08 00:39:41,2022-06-08 16:42:25,,Hazard,Queens,9.0
23676955,26061A7C-FCAE-468D-9231-E9575404C902,2022-05-28 15:32:33,,,Remove Tree,Queens,
23720160,6600384D-5794-489C-997B-9F05FA3FC2FC,2022-06-02 16:20:00,2022-02-14 17:35:11,2022-02-14 17:35:29,Remove Tree,Brooklyn,8.0
23773681,77C6B248-0261-4CB8-BAA3-D29B77F60B51,2022-06-14 13:20:14,,,Remove Debris,Brooklyn,
23788345,B46D5CE8-31B6-4C21-B050-6806DE174E4C,2022-06-17 23:40:33,,,Hazard,Brooklyn,
23519270,04F2551F-77CE-4FEF-9712-2C278BEBF8A8,2022-05-09 08:35:01,2022-06-07 13:19:46,,Remove Tree,Bronx,3.0
23731683,94EF5BBF-9281-4495-8BF9-5ADD10E14EA0,2022-06-03 15:10:00,2022-06-17 13:09:00,,Remove Tree,Queens,6.0
23790075,0E49D778-6A0C-4081-B8DD-470B6FD70398,2022-06-19 23:45:58,,,Remove Tree,Queens,
23596966,92E45180-7F3A-42B0-85EC-7138319EA989,2022-05-18 01:31:36,,,Hazard,Brooklyn,
23748020,A794EB0F-3643-48B9-8119-8C04991A1BF6,2022-06-08 12:50:00,2022-06-13 21:31:18,2022-06-13 21:39:07,Remove Tree,Staten Island,6.0
23748020,A794EB0F-3643-48B9-8119-8C04991A1BF6,2022-06-08 12:50:00,2022-06-13 21:31:18,2022-06-13 21:39:07,Remove Tree,Staten Island,7.0
23722853,F62FC9E4-EE57-4420-BDD9-E1E15C65211C,2022-06-02 21:45:20,,,Prune,Queens,
23711281,137A1C9E-A8E2-4522-8252-66A79D91AAA2,2022-06-01 21:35:00,2022-06-09 18:01:00,2022-06-09 18:02:00,Remove Tree,Brooklyn,4.0
23759043,B25EDABD-E651-4B92-976B-549A969AC2DF,2022-06-10 13:40:04,,,Prune,Brooklyn,
23880699,AADD11FF-1F50-466D-A699-BCB82A6AC539,2022-06-29 17:05:30,,,Remove Tree,Queens,
23603038,2A04C8EE-B0A7-490E-AFFA-148BF9AEE599,2022-05-19 22:40:32,2022-05-27 16:01:29,2022-05-27 16:01:54,Remove Tree,Bronx,7.0
23581331,FFF7C134-46D1-429A-8AA3-112A45D21170,2022-05-16 14:10:00,2022-06-02 14:07:26,2022-06-02 14:09:16,Hazard,Queens,7.0
23581331,FFF7C134-46D1-429A-8AA3-112A45D21170,2022-05-16 14:10:00,2022-06-02 14:07:26,2022-06-02 14:09:16,Hazard,Queens,9.0
23581331,FFF7C134-46D1-429A-8AA3-112A45D21170,2022-05-16 14:10:00,2022-06-02 14:12:29,2022-06-02 14:13:29,Hazard,Queens,9.0
23581331,FFF7C134-46D1-429A-8AA3-112A45D21170,2022-05-16 14:10:00,2022-06-02 14:12:29,2022-06-02 14:13:29,Hazard,Queens,7.0
23576594,E0E36074-7FB3-48E2-8E24-92368B3D6549,2022-05-15 16:35:00,2022-06-14 15:23:30,2022-06-14 15:23:38,Remove Tree,Queens,9.0
23765650,388A3972-F7B2-4E35-B512-74CDD9D2E138,2022-06-12 15:25:00,2022-06-30 15:19:00,2022-06-30 15:23:00,Remove Tree,Queens,5.0
23765650,388A3972-F7B2-4E35-B512-74CDD9D2E138,2022-06-12 15:25:00,2022-06-30 15:19:00,2022-06-30 15:23:00,Remove Tree,Queens,8.0
23765650,388A3972-F7B2-4E35-B512-74CDD9D2E138,2022-06-12 15:25:00,2022-06-30 15:19:00,2022-06-30 15:23:00,Remove Tree,Queens,8.0
23790004,37359F61-E6CA-4879-8CC7-680F30B839A5,2022-06-19 14:20:48,,,Hazard,Brooklyn,
23777926,5DA28BA4-17C2-4FE3-838D-FBA06A723A08,2022-06-16 14:10:00,2022-01-10 19:36:24,2022-01-10 19:36:51,Remove Tree,Staten Island,5.0
23777926,5DA28BA4-17C2-4FE3-838D-FBA06A723A08,2022-06-16 14:10:00,2022-01-10 19:36:24,2022-01-10 19:36:51,Remove Tree,Staten Island,5.0
23746814,08DF3327-BD97-45FD-880E-D16F8ACAA650,2022-06-07 14:15:11,2022-06-08 17:00:08,2022-06-08 17:01:35,Prune,Brooklyn,6.0
23754150,B1ABF2A3-87F2-40AC-817D-5DA2335872EC,2022-06-09 10:25:00,2022-06-11 17:13:02,2022-06-11 17:14:00,Hazard,Brooklyn,7.0
23754182,43A41DAE-DCF9-4882-92CA-0DEBC9BDE969,2022-06-09 13:24:43,2022-06-13 17:44:35,2022-06-13 17:45:00,Hazard,Brooklyn,8.0
23754182,43A41DAE-DCF9-4882-92CA-0DEBC9BDE969,2022-06-09 13:24:43,2022-06-13 17:44:35,2022-06-13 17:45:00,Hazard,Brooklyn,8.0
23847582,814315A8-110E-461D-B0B8-CF7440210926,2022-06-25 14:26:31,,,Hazard,Queens,
23815251,628E1A40-3B9D-4974-AD4F-3E8AB70064F3,2022-06-22 11:17:58,2022-06-24 14:43:15,2022-06-24 14:45:40,Hazard,Queens,6.0
23815251,628E1A40-3B9D-4974-AD4F-3E8AB70064F3,2022-06-22 11:17:58,2022-06-24 14:43:15,2022-06-24 14:45:40,Hazard,Queens,7.0
23815251,628E1A40-3B9D-4974-AD4F-3E8AB70064F3,2022-06-22 11:17:58,2022-06-24 14:43:15,2022-06-24 14:45:40,Hazard,Queens,8.0
23205624,A6FF2537-E466-47A9-8E0A-598D59593ABA,2022-03-16 13:26:21,,,Prune,Brooklyn,
23562447,B762F0D7-5FA0-46A1-8ABA-59F03A19D6F7,2022-05-14 23:00:00,2022-06-20 19:37:19,2022-06-20 19:38:57,Remove Tree,Staten Island,7.0
23799214,D84670AD-6D2F-40B3-A54F-2E38D78BCA33,2022-06-21 13:53:00,2022-06-30 19:04:00,2022-06-30 19:05:00,Illegal Tree Damage,Brooklyn,
23643168,9E2AEF21-EA26-4A46-9B5A-4870D89B9E61,2022-05-24 16:06:00,,,Hazard,Queens,
23661766,6C1235D7-1AEE-45FF-8F20-B82F7351BA16,2022-05-26 20:31:56,,,Remove Tree,Staten Island,
23734813,B59C220C-72A8-434B-B71A-B5F6818E1812,2022-06-03 20:57:31,,,Hazard,Brooklyn,
23738524,CC508A8A-6CAE-4560-910F-501021380BD0,2022-06-06 13:00:00,2022-06-28 17:08:00,,Hazard,Queens,8.0
23738524,CC508A8A-6CAE-4560-910F-501021380BD0,2022-06-06 13:00:00,2022-06-28 17:08:00,,Hazard,Queens,8.0
23739331,EE2436F7-0447-4086-BB16-3A0F05F1FA82,2022-06-06 14:35:12,2022-06-08 13:09:47,,Hazard,Queens,6.0
23661748,1E626FBE-615C-4A1C-BCB2-42765400CB63,2022-05-26 18:36:00,2022-06-02 18:36:53,,Prune,Queens,7.0
23586309,F931176C-E01D-44A7-B724-160AD33BFF22,2022-05-18 13:40:07,2022-06-16 15:57:21,,Hazard,Bronx,4.0
23720538,343E634D-8104-44FF-94FB-CB7DC73CEB78,2022-06-02 16:31:32,2022-06-08 15:39:21,,Hazard,Brooklyn,7.0
23676564,5D59C5A2-981A-4083-B000-FC88640E05D8,2022-05-28 17:10:48,,,Hazard,Brooklyn,
23114381,35C6C780-C990-4614-8387-F80EBAFF635D,2022-02-25 22:33:00,2021-11-16 13:07:00,2022-02-17 14:32:00,Remove Tree,Queens,6.0
23708845,AABBE9C4-D42C-4898-9197-9F126007FB01,2022-06-01 16:36:00,,,Remove Tree,Queens,
23728523,306740BA-0EC2-4E27-B78B-AF1CF6786902,2022-06-03 13:37:00,2022-06-06 14:15:00,2022-06-06 14:16:00,Hazard,Staten Island,10.0
23504423,C2E21CC3-81F2-402E-80C1-68FCA00631EA,2022-05-06 15:16:10,2022-05-10 14:36:10,,Hazard,Brooklyn,4.0
23494987,1DCADAD8-61B4-4C87-B787-FA37DA632E64,2022-05-10 19:30:16,2022-05-11 17:22:16,2022-05-11 17:22:00,Remove Tree,Brooklyn,9.0
23760221,A135FA2F-241C-48AA-A792-44CBCA3C946F,2022-06-10 20:01:00,2022-06-13 15:53:01,2022-06-14 18:14:00,Prune,Manhattan,12.0
23594203,846B65AD-8ED7-416E-8FD4-C6A8D8BFC3A8,2022-05-17 19:45:00,,,Remove Tree,Queens,
23210861,3676BC6E-EC91-4CEA-BD07-9DB7FF922EFF,2022-03-17 13:48:28,,,Root/Sewer/Sidewalk,Queens,
23022360,141B8F30-F219-47D7-B8CF-8495CA9D8C92,2022-02-14 12:26:54,,,Remove Tree,Queens,
23284065,D3ECBC8C-B6C0-439F-A964-DAA04FFF1F1F,2022-03-28 15:15:08,2022-06-28 15:06:01,,Root/Sewer/Sidewalk,Brooklyn,4.0
23647734,A62AAC36-4D90-4E2D-9D18-7394C58B9FA0,2022-05-24 22:40:05,,,Illegal Tree Damage,Brooklyn,
23754060,B27B2836-721C-4C31-AC0E-125E7193B633,2022-06-08 20:00:00,2022-06-09 18:55:00,,Hazard,Queens,7.0
23769739,7C2559B6-1B01-4186-AA84-D27EE2A5FCCF,2022-06-13 22:00:00,2022-06-27 16:42:00,2022-06-27 16:43:00,Hazard,Queens,9.0
23769739,7C2559B6-1B01-4186-AA84-D27EE2A5FCCF,2022-06-13 22:00:00,2022-06-27 16:42:00,2022-06-27 16:43:00,Hazard,Queens,8.0
23769739,7C2559B6-1B01-4186-AA84-D27EE2A5FCCF,2022-06-13 22:00:00,2022-06-27 16:44:00,2022-06-27 16:45:00,Hazard,Queens,
23325969,A90B991D-931F-4105-8A48-4DCFD62922FF,2022-04-06 15:25:25,2022-04-07 17:05:42,2022-04-07 17:06:00,Hazard,Brooklyn,6.0
23751342,E7F2D789-713D-4DBD-BC89-3CD57FD7FB83,2022-06-08 20:05:10,,,Remove Tree,Queens,
23739134,D88C47EA-2F9A-40BA-A0C6-E5E8895559DE,2022-06-04 17:36:50,,,Root/Sewer/Sidewalk,Bronx,
23739165,8D18A2BB-3904-4516-B88C-931EBF17F403,2022-06-04 23:04:20,2022-06-15 18:34:33,2022-06-15 18:35:11,Remove Tree,Brooklyn,6.0
23482913,3C579A93-B8B0-4885-BAFB-339C31F54195,2022-05-01 14:37:00,2022-05-04 17:10:00,2022-05-04 17:10:00,Hazard,Brooklyn,8.0
23747982,E142ADC6-EB6A-4C51-8E6D-E9F7DCEBD79F,2022-06-08 02:54:40,,,Hazard,Queens,
23798246,CBF263B4-7D98-4C94-B4F8-D5C749D93BF1,2022-06-20 21:16:15,,,Remove Tree,Brooklyn,
23555424,E874E11F-C3A1-4068-BD51-0FEDE7D56F7E,2022-05-11 22:49:33,,,Prune,Bronx,
23759239,798762FF-9ECB-48C1-88B5-114C2D26E0BB,2022-06-11 15:48:40,,,Hazard,Bronx,
23361016,5B4E7F39-6187-43E8-9EE2-2F96F9BFFA99,2022-04-13 19:20:04,,,Remove Tree,Bronx,
23659700,470ECCC3-56BE-40C9-B88E-47B1F7B2D122,2022-05-26 16:40:08,,,Hazard,Brooklyn,
23788330,B41BC017-80C7-4556-B658-084443E2B69E,2022-06-17 23:00:00,2022-06-27 16:01:38,2022-06-27 16:02:12,Hazard,Queens,8.0
23477474,AB7E30B0-8E8C-4292-900E-0EC944F54AB6,2022-04-29 15:40:05,2022-06-10 18:08:45,,Root/Sewer/Sidewalk,Brooklyn,
23704414,6F1BC1BA-1B53-4332-9D06-FD3C5BF040B3,2022-05-31 19:15:09,2022-06-02 14:53:12,2022-06-02 14:57:00,Hazard,Brooklyn,
23747883,A8D1B2FF-344D-4A6E-9E2B-4A3852248020,2022-06-07 20:50:00,,,Hazard,Queens,
23831754,2F51FAF9-3356-49E8-9590-FCA1063BCA5B,2022-06-23 17:12:00,2022-06-27 15:30:26,,Prune,Queens,7.0
23831754,2F51FAF9-3356-49E8-9590-FCA1063BCA5B,2022-06-23 17:12:00,2022-06-27 15:30:26,,Prune,Queens,6.0
